target,discovered,wrong letters,number of hits,lives remaining,game won
shlock,"['_', 'h', 'l', '_', 'c', 'k']","['a', 'b', 'd', 'e', 'f', 'g', 'i', 'j', 'm', 'n']",4,0,False
panellings,"['p', 'a', 'n', 'e', 'l', 'l', 'i', 'n', 'g', '_']","['b', 'c', 'd', 'f', 'h', 'j', 'k', 'm', 'o', 'q']",9,0,False
playable,"['_', 'l', 'a', '_', 'a', 'b', 'l', 'e']","['c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm', 'n']",6,0,False
falsettos,"['f', 'a', 'l', '_', 'e', '_', '_', '_', '_']","['b', 'c', 'd', 'g', 'h', 'i', 'j', 'k', 'm', 'n']",4,0,False
gouging,"['g', '_', '_', 'g', 'i', '_', 'g']","['a', 'b', 'c', 'd', 'e', 'f', 'h', 'j', 'k', 'l']",4,0,False
state,"['_', '_', 'a', '_', 'e']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
olfactory,"['_', 'l', 'f', 'a', 'c', '_', '_', '_', '_']","['b', 'd', 'e', 'g', 'h', 'i', 'j', 'k', 'm', 'n']",4,0,False
cablegram,"['c', 'a', 'b', 'l', 'e', 'g', '_', 'a', 'm']","['d', 'f', 'h', 'i', 'j', 'k', 'n', 'o', 'p', 'q']",8,0,False
deified,"['d', 'e', 'i', 'f', 'i', 'e', 'd']","['a', 'b', 'c', 'g', 'h']",7,5,True
throttling,"['_', 'h', '_', 'o', '_', '_', 'l', 'i', 'n', 'g']","['a', 'b', 'c', 'd', 'e', 'f', 'j', 'k', 'm', 'p']",6,0,False
encyclopaedia,"['e', 'n', 'c', '_', 'c', 'l', 'o', 'p', 'a', 'e', 'd', 'i', 'a']","['b', 'f', 'g', 'h', 'j', 'k', 'm', 'q', 'r', 's']",12,0,False
summonses,"['_', '_', '_', '_', '_', '_', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
obsessive,"['_', 'b', '_', 'e', '_', '_', 'i', '_', 'e']","['a', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",4,0,False
spoilers,"['_', '_', '_', 'i', 'l', 'e', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'm']",3,0,False
overgrowth,"['_', '_', 'e', '_', 'g', '_', '_', '_', '_', 'h']","['a', 'b', 'c', 'd', 'f', 'i', 'j', 'k', 'l', 'm']",3,0,False
meld,"['m', 'e', 'l', 'd']","['a', 'b', 'c', 'f', 'g', 'h', 'i', 'j', 'k']",4,1,True
caging,"['c', 'a', 'g', 'i', 'n', 'g']","['b', 'd', 'e', 'f', 'h', 'j', 'k', 'l', 'm']",6,1,True
launderer,"['l', 'a', '_', 'n', 'd', 'e', '_', 'e', '_']","['b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'm', 'o']",6,0,False
doggedness,"['d', '_', 'g', 'g', 'e', 'd', '_', 'e', '_', '_']","['a', 'b', 'c', 'f', 'h', 'i', 'j', 'k', 'l', 'm']",6,0,False
pebbles,"['_', 'e', 'b', 'b', 'l', 'e', '_']","['a', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm']",5,0,False
abstract,"['a', 'b', '_', '_', '_', 'a', 'c', '_']","['d', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",4,0,False
incinerates,"['i', 'n', 'c', 'i', 'n', 'e', '_', 'a', '_', 'e', '_']","['b', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'o']",8,0,False
foresters,"['f', '_', '_', 'e', '_', '_', 'e', '_', '_']","['a', 'b', 'c', 'd', 'g', 'h', 'i', 'j', 'k', 'l']",3,0,False
hanger,"['h', 'a', 'n', 'g', 'e', '_']","['b', 'c', 'd', 'f', 'i', 'j', 'k', 'l', 'm', 'o']",5,0,False
ashy,"['a', '_', 'h', '_']","['b', 'c', 'd', 'e', 'f', 'g', 'i', 'j', 'k', 'l']",2,0,False
subversive,"['_', '_', 'b', '_', 'e', '_', '_', 'i', '_', 'e']","['a', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",4,0,False
disavows,"['d', 'i', '_', 'a', '_', '_', '_', '_']","['b', 'c', 'e', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",3,0,False
abridged,"['a', 'b', '_', 'i', 'd', 'g', 'e', 'd']","['c', 'f', 'h', 'j', 'k', 'l', 'm', 'n', 'o', 'p']",7,0,False
teardrops,"['_', 'e', 'a', '_', 'd', '_', '_', '_', '_']","['b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",3,0,False
crackerjack,"['c', '_', 'a', 'c', 'k', 'e', '_', 'j', 'a', 'c', 'k']","['b', 'd', 'f', 'g', 'h', 'i', 'l', 'm', 'n', 'o']",9,0,False
pimento,"['_', 'i', '_', 'e', '_', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l']",2,0,False
milkier,"['m', 'i', 'l', 'k', 'i', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'n', 'o']",6,0,False
driver,"['d', '_', 'i', '_', 'e', '_']","['a', 'b', 'c', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",3,0,False
memoirs,"['_', 'e', '_', '_', 'i', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l']",2,0,False
reduced,"['_', 'e', 'd', '_', 'c', 'e', 'd']","['a', 'b', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",5,0,False
haves,"['h', 'a', '_', 'e', '_']","['b', 'c', 'd', 'f', 'g', 'i', 'j', 'k', 'l', 'm']",3,0,False
envelops,"['e', '_', '_', 'e', '_', '_', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k']",2,0,False
ovulating,"['o', '_', '_', 'l', 'a', '_', 'i', 'n', 'g']","['b', 'c', 'd', 'e', 'f', 'h', 'j', 'k', 'm', 'p']",6,0,False
feldspar,"['f', 'e', 'l', 'd', '_', '_', 'a', '_']","['b', 'c', 'g', 'h', 'i', 'j', 'k', 'm', 'n', 'o']",5,0,False
overspecialised,"['o', '_', 'e', 'r', 's', 'p', 'e', 'c', 'i', 'a', 'l', 'i', 's', 'e', 'd']","['b', 'f', 'g', 'h', 'j', 'k', 'm', 'n', 'q', 't']",14,0,False
excuses,"['e', '_', 'c', '_', '_', 'e', '_']","['a', 'b', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",3,0,False
hyphenations,"['h', '_', 'p', 'h', 'e', 'n', 'a', '_', 'i', 'o', 'n', '_']","['b', 'c', 'd', 'f', 'g', 'j', 'k', 'l', 'm', 'q']",9,0,False
enclosure,"['e', '_', 'c', 'l', '_', '_', '_', '_', 'e']","['a', 'b', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm']",4,0,False
gutsier,"['g', '_', '_', '_', 'i', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'h', 'j', 'k', 'l', 'm']",3,0,False
suffixes,"['_', '_', 'f', 'f', 'i', '_', 'e', '_']","['a', 'b', 'c', 'd', 'g', 'h', 'j', 'k', 'l', 'm']",4,0,False
soundless,"['_', '_', '_', '_', 'd', 'l', 'e', '_', '_']","['a', 'b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'm']",3,0,False
appellate,"['a', '_', '_', 'e', 'l', 'l', 'a', '_', 'e']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm']",6,0,False
boogies,"['b', '_', '_', 'g', 'i', 'e', '_']","['a', 'c', 'd', 'f', 'h', 'j', 'k', 'l', 'm', 'n']",4,0,False
touchings,"['_', 'o', '_', 'c', 'h', 'i', 'n', 'g', '_']","['a', 'b', 'd', 'e', 'f', 'j', 'k', 'l', 'm', 'p']",6,0,False
gymnosperms,"['g', '_', '_', '_', '_', '_', '_', 'e', '_', '_', '_']","['a', 'b', 'c', 'd', 'f', 'h', 'i', 'j', 'k', 'l']",2,0,False
captaining,"['c', 'a', '_', '_', 'a', 'i', 'n', 'i', 'n', 'g']","['b', 'd', 'e', 'f', 'h', 'j', 'k', 'l', 'm', 'o']",8,0,False
skittering,"['_', 'k', 'i', '_', '_', 'e', '_', 'i', 'n', 'g']","['a', 'b', 'c', 'd', 'f', 'h', 'j', 'l', 'm', 'o']",6,0,False
trainer,"['_', '_', 'a', 'i', '_', 'e', '_']","['b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",3,0,False
hijack,"['h', 'i', 'j', 'a', 'c', 'k']","['b', 'd', 'e', 'f', 'g']",6,5,True
tartness,"['_', 'a', '_', '_', '_', 'e', '_', '_']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
profusely,"['_', '_', '_', 'f', '_', '_', 'e', 'l', '_']","['a', 'b', 'c', 'd', 'g', 'h', 'i', 'j', 'k', 'm']",3,0,False
confab,"['c', 'o', 'n', 'f', 'a', 'b']","['d', 'e', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",6,1,True
envisions,"['e', '_', '_', 'i', '_', 'i', '_', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l']",3,0,False
reconnected,"['_', 'e', 'c', '_', '_', '_', 'e', 'c', '_', 'e', 'd']","['a', 'b', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",6,0,False
nightclubbed,"['n', 'i', 'g', 'h', '_', 'c', 'l', '_', 'b', 'b', 'e', 'd']","['a', 'f', 'j', 'k', 'm', 'o', 'p', 'q', 'r', 's']",10,0,False
checkmating,"['c', 'h', 'e', 'c', 'k', 'm', 'a', '_', 'i', 'n', 'g']","['b', 'd', 'f', 'j', 'l', 'o', 'p', 'q', 'r', 's']",10,0,False
gardenias,"['g', 'a', '_', 'd', 'e', 'n', 'i', 'a', '_']","['b', 'c', 'f', 'h', 'j', 'k', 'l', 'm', 'o', 'p']",7,0,False
cupsful,"['c', '_', '_', '_', 'f', '_', 'l']","['a', 'b', 'd', 'e', 'g', 'h', 'i', 'j', 'k', 'm']",3,0,False
maharanees,"['m', 'a', 'h', 'a', '_', 'a', 'n', 'e', 'e', '_']","['b', 'c', 'd', 'f', 'g', 'i', 'j', 'k', 'l', 'o']",8,0,False
mountaintops,"['_', '_', '_', '_', '_', 'a', 'i', '_', '_', '_', '_', '_']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'j', 'k', 'l']",2,0,False
mulches,"['m', '_', 'l', 'c', 'h', 'e', '_']","['a', 'b', 'd', 'f', 'g', 'i', 'j', 'k', 'n', 'o']",5,0,False
kumquat,"['k', '_', '_', '_', '_', 'a', '_']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'l']",2,0,False
bacillus,"['b', 'a', 'c', 'i', 'l', 'l', '_', '_']","['d', 'e', 'f', 'g', 'h', 'j', 'k', 'm', 'n', 'o']",6,0,False
slimness,"['_', 'l', 'i', 'm', 'n', 'e', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'o']",5,0,False
ibex,"['i', 'b', 'e', '_']","['a', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",3,0,False
quince,"['_', '_', 'i', '_', 'c', 'e']","['a', 'b', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",3,0,False
moron,"['_', '_', '_', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j']",0,0,False
cloys,"['c', '_', '_', '_', '_']","['a', 'b', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
pedigree,"['_', 'e', 'd', 'i', 'g', '_', 'e', 'e']","['a', 'b', 'c', 'f', 'h', 'j', 'k', 'l', 'm', 'n']",6,0,False
rival,"['_', 'i', '_', 'a', 'l']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'j', 'k', 'm']",3,0,False
hammerhead,"['h', 'a', 'm', 'm', 'e', '_', 'h', 'e', 'a', 'd']","['b', 'c', 'f', 'g', 'i', 'j', 'k', 'l', 'n', 'o']",9,0,False
rendering,"['_', 'e', 'n', 'd', 'e', '_', 'i', 'n', 'g']","['a', 'b', 'c', 'f', 'h', 'j', 'k', 'l', 'm', 'o']",7,0,False
interfered,"['i', 'n', '_', 'e', '_', 'f', 'e', '_', 'e', 'd']","['a', 'b', 'c', 'g', 'h', 'j', 'k', 'l', 'm', 'o']",7,0,False
hastiness,"['h', 'a', '_', '_', 'i', 'n', 'e', '_', '_']","['b', 'c', 'd', 'f', 'g', 'j', 'k', 'l', 'm', 'o']",5,0,False
rend,"['_', 'e', '_', 'd']","['a', 'b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
scooting,"['_', 'c', '_', '_', '_', 'i', '_', 'g']","['a', 'b', 'd', 'e', 'f', 'h', 'j', 'k', 'l', 'm']",3,0,False
proclaims,"['p', '_', 'o', 'c', 'l', 'a', 'i', 'm', '_']","['b', 'd', 'e', 'f', 'g', 'h', 'j', 'k', 'n', 'q']",7,0,False
fusses,"['f', '_', '_', '_', 'e', '_']","['a', 'b', 'c', 'd', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
thresholds,"['_', 'h', '_', 'e', '_', 'h', '_', 'l', 'd', '_']","['a', 'b', 'c', 'f', 'g', 'i', 'j', 'k', 'm', 'n']",5,0,False
cantors,"['c', 'a', '_', '_', '_', '_', '_']","['b', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
agiler,"['a', 'g', 'i', 'l', 'e', '_']","['b', 'c', 'd', 'f', 'h', 'j', 'k', 'm', 'n', 'o']",5,0,False
backsides,"['b', 'a', 'c', 'k', '_', 'i', 'd', 'e', '_']","['f', 'g', 'h', 'j', 'l', 'm', 'n', 'o', 'p', 'q']",7,0,False
incurs,"['i', '_', 'c', '_', '_', '_']","['a', 'b', 'd', 'e', 'f', 'g', 'h', 'j', 'k', 'l']",2,0,False
card,"['c', 'a', '_', 'd']","['b', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",3,0,False
greatly,"['g', '_', 'e', 'a', '_', 'l', '_']","['b', 'c', 'd', 'f', 'h', 'i', 'j', 'k', 'm', 'n']",4,0,False
motorcar,"['_', '_', '_', '_', '_', 'c', 'a', '_']","['b', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
beanbag,"['b', 'e', 'a', 'n', 'b', 'a', 'g']","['c', 'd', 'f', 'h', 'i', 'j', 'k', 'l', 'm']",7,1,True
keepsakes,"['k', 'e', 'e', '_', '_', 'a', 'k', 'e', '_']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'l', 'm']",6,0,False
mermaid,"['m', 'e', '_', 'm', 'a', 'i', 'd']","['b', 'c', 'f', 'g', 'h', 'j', 'k', 'l', 'n', 'o']",6,0,False
fortnight,"['f', 'o', '_', '_', 'n', 'i', 'g', 'h', '_']","['a', 'b', 'c', 'd', 'e', 'j', 'k', 'l', 'm', 'p']",6,0,False
allegros,"['a', 'l', 'l', 'e', 'g', '_', '_', '_']","['b', 'c', 'd', 'f', 'h', 'i', 'j', 'k', 'm', 'n']",5,0,False
homer,"['h', '_', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'i', 'j', 'k', 'l']",2,0,False
budded,"['b', '_', 'd', 'd', 'e', 'd']","['a', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",5,0,False
disbelief,"['d', 'i', '_', 'b', 'e', 'l', 'i', 'e', 'f']","['a', 'c', 'g', 'h', 'j', 'k', 'm', 'n', 'o', 'p']",8,0,False
pedalled,"['_', 'e', 'd', 'a', 'l', 'l', 'e', 'd']","['b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'm', 'n']",7,0,False
banshee,"['b', 'a', 'n', '_', 'h', 'e', 'e']","['c', 'd', 'f', 'g', 'i', 'j', 'k', 'l', 'm', 'o']",6,0,False
smudgier,"['_', 'm', '_', 'd', 'g', 'i', 'e', '_']","['a', 'b', 'c', 'f', 'h', 'j', 'k', 'l', 'n', 'o']",5,0,False
embargo,"['e', 'm', 'b', 'a', '_', 'g', 'o']","['c', 'd', 'f', 'h', 'i', 'j', 'k', 'l', 'n', 'p']",6,0,False
expediencies,"['e', '_', '_', 'e', 'd', 'i', 'e', 'n', 'c', 'i', 'e', '_']","['a', 'b', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'o']",9,0,False
strolled,"['_', '_', '_', '_', 'l', 'l', 'e', 'd']","['a', 'b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'm']",4,0,False
furrows,"['f', '_', '_', '_', '_', '_', '_']","['a', 'b', 'c', 'd', 'e', 'g', 'h', 'i', 'j', 'k']",1,0,False
admitted,"['a', 'd', 'm', 'i', '_', '_', 'e', 'd']","['b', 'c', 'f', 'g', 'h', 'j', 'k', 'l', 'n', 'o']",6,0,False
abominate,"['a', 'b', 'o', 'm', 'i', 'n', 'a', '_', 'e']","['c', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'p', 'q']",8,0,False
lieu,"['l', 'i', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'm']",3,0,False
censures,"['c', 'e', '_', '_', '_', '_', 'e', '_']","['a', 'b', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",3,0,False
arousal,"['a', '_', '_', '_', '_', 'a', '_']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k']",2,0,False
passionate,"['_', 'a', '_', '_', 'i', '_', '_', 'a', '_', 'e']","['b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",4,0,False
potties,"['_', '_', '_', '_', 'i', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l']",2,0,False
feldspar,"['f', 'e', 'l', 'd', '_', '_', 'a', '_']","['b', 'c', 'g', 'h', 'i', 'j', 'k', 'm', 'n', 'o']",5,0,False
lows,"['_', '_', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j']",0,0,False
squads,"['_', '_', '_', 'a', 'd', '_']","['b', 'c', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
thuds,"['_', 'h', '_', 'd', '_']","['a', 'b', 'c', 'e', 'f', 'g', 'i', 'j', 'k', 'l']",2,0,False
equalising,"['e', '_', '_', 'a', 'l', 'i', '_', 'i', 'n', 'g']","['b', 'c', 'd', 'f', 'h', 'j', 'k', 'm', 'o', 'p']",7,0,False
entombs,"['e', '_', '_', '_', '_', 'b', '_']","['a', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
sock,"['_', '_', 'c', 'k']","['a', 'b', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'l']",2,0,False
dub,"['d', '_', 'b']","['a', 'c', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
cerebrums,"['c', 'e', '_', 'e', 'b', '_', '_', 'm', '_']","['a', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'n']",5,0,False
mercerise,"['m', 'e', '_', 'c', 'e', '_', 'i', '_', 'e']","['a', 'b', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'n']",6,0,False
bluenoses,"['b', 'l', '_', 'e', '_', '_', '_', 'e', '_']","['a', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm']",4,0,False
staggers,"['_', '_', 'a', 'g', 'g', 'e', '_', '_']","['b', 'c', 'd', 'f', 'h', 'i', 'j', 'k', 'l', 'm']",4,0,False
pumpkins,"['_', '_', '_', '_', 'k', 'i', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'j', 'l']",2,0,False
showmanship,"['_', 'h', 'o', '_', 'm', 'a', 'n', '_', 'h', 'i', 'p']","['b', 'c', 'd', 'e', 'f', 'g', 'j', 'k', 'l', 'q']",8,0,False
discredited,"['d', 'i', '_', 'c', '_', 'e', 'd', 'i', '_', 'e', 'd']","['a', 'b', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'n']",8,0,False
organisational,"['o', '_', 'g', 'a', 'n', 'i', '_', 'a', '_', 'i', 'o', 'n', 'a', 'l']","['b', 'c', 'd', 'e', 'f', 'h', 'j', 'k', 'm', 'p']",11,0,False
catnap,"['c', 'a', '_', '_', 'a', '_']","['b', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",3,0,False
cons,"['c', '_', '_', '_']","['a', 'b', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
climes,"['c', 'l', 'i', 'm', 'e', '_']","['a', 'b', 'd', 'f', 'g', 'h', 'j', 'k', 'n', 'o']",5,0,False
squadron,"['_', '_', '_', 'a', 'd', '_', '_', '_']","['b', 'c', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
brushes,"['b', '_', '_', '_', 'h', 'e', '_']","['a', 'c', 'd', 'f', 'g', 'i', 'j', 'k', 'l', 'm']",3,0,False
artlessly,"['a', '_', '_', 'l', 'e', '_', '_', 'l', '_']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm']",4,0,False
toys,"['_', '_', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j']",0,0,False
equinoctial,"['e', 'q', '_', 'i', 'n', 'o', 'c', '_', 'i', 'a', 'l']","['b', 'd', 'f', 'g', 'h', 'j', 'k', 'm', 'p', 'r']",9,0,False
palmists,"['_', 'a', 'l', 'm', 'i', '_', '_', '_']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'j', 'k', 'n']",4,0,False
spicy,"['_', '_', 'i', 'c', '_']","['a', 'b', 'd', 'e', 'f', 'g', 'h', 'j', 'k', 'l']",2,0,False
contrast,"['c', '_', '_', '_', '_', 'a', '_', '_']","['b', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
resolutely,"['_', 'e', '_', '_', '_', '_', '_', 'e', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k']",2,0,False
volt,"['_', '_', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j']",0,0,False
mergers,"['_', 'e', '_', 'g', 'e', '_', '_']","['a', 'b', 'c', 'd', 'f', 'h', 'i', 'j', 'k', 'l']",3,0,False
ricochetting,"['_', 'i', 'c', 'o', 'c', 'h', 'e', '_', '_', 'i', 'n', 'g']","['a', 'b', 'd', 'f', 'j', 'k', 'l', 'm', 'p', 'q']",9,0,False
consign,"['c', '_', '_', '_', 'i', 'g', '_']","['a', 'b', 'd', 'e', 'f', 'h', 'j', 'k', 'l', 'm']",3,0,False
respondent,"['_', 'e', '_', '_', '_', '_', 'd', 'e', '_', '_']","['a', 'b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",3,0,False
shadowiest,"['_', 'h', 'a', 'd', 'o', '_', 'i', 'e', '_', '_']","['b', 'c', 'f', 'g', 'j', 'k', 'l', 'm', 'n', 'p']",6,0,False
stomp,"['_', '_', '_', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j']",0,0,False
rephrased,"['_', 'e', '_', 'h', '_', 'a', '_', 'e', 'd']","['b', 'c', 'f', 'g', 'i', 'j', 'k', 'l', 'm', 'n']",5,0,False
improbably,"['i', 'm', 'p', '_', 'o', 'b', 'a', 'b', 'l', '_']","['c', 'd', 'e', 'f', 'g', 'h', 'j', 'k', 'n', 'q']",8,0,False
unlimited,"['_', 'n', 'l', 'i', 'm', 'i', '_', 'e', 'd']","['a', 'b', 'c', 'f', 'g', 'h', 'j', 'k', 'o', 'p']",7,0,False
planning,"['_', 'l', 'a', 'n', 'n', 'i', 'n', 'g']","['b', 'c', 'd', 'e', 'f', 'h', 'j', 'k', 'm', 'o']",7,0,False
smartly,"['_', '_', 'a', '_', '_', '_', '_']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
illnesses,"['i', 'l', 'l', '_', 'e', '_', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'm']",5,0,False
quandaries,"['_', '_', 'a', 'n', 'd', 'a', '_', 'i', 'e', '_']","['b', 'c', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'o']",6,0,False
ascent,"['a', '_', 'c', 'e', '_', '_']","['b', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",3,0,False
loiters,"['l', '_', 'i', '_', 'e', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'm']",3,0,False
pajamas,"['_', 'a', 'j', 'a', '_', 'a', '_']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'k', 'l']",4,0,False
ophthalmology,"['o', 'p', 'h', '_', 'h', 'a', 'l', 'm', 'o', 'l', 'o', 'g', '_']","['b', 'c', 'd', 'e', 'f', 'i', 'j', 'k', 'n', 'q']",11,0,False
strove,"['_', '_', '_', '_', '_', 'e']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
interlards,"['i', 'n', '_', 'e', '_', 'l', 'a', '_', 'd', '_']","['b', 'c', 'f', 'g', 'h', 'j', 'k', 'm', 'o', 'p']",6,0,False
buggies,"['b', '_', 'g', 'g', 'i', 'e', '_']","['a', 'c', 'd', 'f', 'h', 'j', 'k', 'l', 'm', 'n']",5,0,False
garnishing,"['g', 'a', '_', 'n', 'i', '_', 'h', 'i', 'n', 'g']","['b', 'c', 'd', 'e', 'f', 'j', 'k', 'l', 'm', 'o']",8,0,False
bullet,"['b', '_', 'l', 'l', 'e', '_']","['a', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm']",4,0,False
hornet,"['h', '_', '_', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'i', 'j', 'k', 'l']",2,0,False
bandier,"['b', 'a', 'n', 'd', 'i', 'e', '_']","['c', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'o', 'p']",6,0,False
kiosks,"['k', 'i', '_', '_', 'k', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'j', 'l']",3,0,False
occupation,"['_', 'c', 'c', '_', '_', 'a', '_', 'i', '_', '_']","['b', 'd', 'e', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",4,0,False
blowguns,"['b', 'l', '_', '_', 'g', '_', '_', '_']","['a', 'c', 'd', 'e', 'f', 'h', 'i', 'j', 'k', 'm']",3,0,False
uniquest,"['_', '_', 'i', '_', '_', 'e', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l']",2,0,False
basted,"['b', 'a', '_', '_', 'e', 'd']","['c', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n']",4,0,False
outmanoeuvres,"['_', '_', '_', '_', 'a', '_', '_', 'e', '_', '_', '_', 'e', '_']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",3,0,False
arroyo,"['a', '_', '_', '_', '_', '_']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
tunes,"['_', '_', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
try,"['_', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j']",0,0,False
