target,discovered,wrong letters,number of hits,lives remaining,game won
hostelry,"['_', 'o', 's', 't', '_', 'l', 'r', 'y']","['z', 'x', 'w', 'v', 'u', 'q', 'p', 'n', 'm', 'k']",6,0,False
marched,"['_', '_', 'r', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
intravenously,"['i', 'n', 't', 'r', '_', 'v', '_', 'n', 'o', 'u', 's', 'l', 'y']","['z', 'x', 'w', 'q', 'p', 'm', 'k', 'j', 'h', 'g']",11,0,False
infantrymen,"['_', 'n', '_', '_', 'n', 't', 'r', 'y', 'm', '_', 'n']","['z', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o', 'l']",7,0,False
dreadlocks,"['_', 'r', '_', '_', '_', '_', 'o', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'n']",3,0,False
hushes,"['_', 'u', 's', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'o']",3,0,False
imparted,"['_', '_', 'p', '_', 'r', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'o', 'n']",3,0,False
hypnotically,"['_', 'y', 'p', 'n', 'o', 't', '_', '_', '_', 'l', 'l', 'y']","['z', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'm', 'k']",8,0,False
birdcages,"['_', '_', 'r', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",2,0,False
composes,"['_', 'o', '_', 'p', 'o', 's', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'n']",5,0,False
tar,"['t', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",2,0,False
one,"['_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
aplomb,"['_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
impulsing,"['_', 'm', 'p', 'u', 'l', 's', '_', 'n', '_']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'o', 'k']",6,0,False
simplistic,"['s', '_', '_', 'p', '_', '_', 's', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'o', 'n']",4,0,False
iambics,"['_', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
cringing,"['_', 'r', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
bases,"['_', '_', 's', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
divination,"['_', '_', 'v', '_', 'n', '_', 't', '_', 'o', 'n']","['z', 'y', 'x', 'w', 'u', 's', 'r', 'q', 'p', 'm']",5,0,False
moratoria,"['_', 'o', 'r', '_', 't', 'o', 'r', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'n']",5,0,False
proofing,"['p', 'r', 'o', 'o', '_', '_', 'n', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'm']",5,0,False
disbarment,"['_', '_', 's', '_', '_', 'r', 'm', '_', 'n', 't']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'l']",5,0,False
curtness,"['_', 'u', 'r', 't', 'n', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 'q', 'p', 'o', 'm', 'l']",6,0,False
carbonation,"['_', '_', 'r', '_', 'o', 'n', '_', 't', '_', 'o', 'n']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'm']",6,0,False
fourteenths,"['_', 'o', 'u', 'r', 't', '_', '_', 'n', 't', '_', 's']","['z', 'y', 'x', 'w', 'v', 'q', 'p', 'm', 'l', 'k']",7,0,False
urbanise,"['u', 'r', '_', '_', 'n', '_', 's', '_']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'o', 'm']",4,0,False
embargoes,"['_', '_', '_', '_', 'r', '_', 'o', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'n']",3,0,False
administrative,"['_', '_', 'm', '_', 'n', '_', 's', 't', 'r', '_', 't', '_', 'v', '_']","['z', 'y', 'x', 'w', 'u', 'q', 'p', 'o', 'l', 'k']",7,0,False
insentience,"['_', '_', 's', '_', '_', 't', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",2,0,False
duskiest,"['_', 'u', 's', '_', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'p', 'o', 'n']",4,0,False
abalones,"['_', '_', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
stipulates,"['s', 't', '_', 'p', 'u', '_', '_', 't', '_', 's']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'o', 'n', 'm']",6,0,False
wailed,"['w', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'v', 'u', 't', 's', 'r', 'q', 'p']",1,0,False
preponderate,"['p', 'r', '_', 'p', 'o', 'n', '_', '_', 'r', '_', 't', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'm', 'l']",7,0,False
sourer,"['s', 'o', 'u', 'r', '_', 'r']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'n', 'm']",5,0,False
electric,"['_', '_', '_', '_', 't', 'r', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",2,0,False
shielding,"['s', '_', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
drinkers,"['_', 'r', '_', '_', '_', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",3,0,False
inveighs,"['_', '_', 'v', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'u', 't', 'r', 'q', 'p', 'o']",2,0,False
coachman,"['_', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
cope,"['_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
topcoat,"['t', 'o', 'p', '_', 'o', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'n']",5,0,False
vocational,"['v', 'o', '_', '_', 't', '_', 'o', 'n', '_', '_']","['z', 'y', 'x', 'w', 'u', 's', 'r', 'q', 'p', 'm']",5,0,False
tabby,"['t', '_', '_', '_', 'y']","['z', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p', 'o']",2,0,False
richest,"['r', '_', '_', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'n']",3,0,False
haranguing,"['_', '_', 'r', '_', '_', '_', 'u', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'q', 'p', 'o']",2,0,False
fascism,"['_', '_', 's', '_', '_', 's', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
rapped,"['r', '_', 'p', 'p', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'o']",3,0,False
syllogistic,"['s', 'y', '_', '_', 'o', '_', '_', 's', 't', '_', '_']","['z', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'n', 'm']",5,0,False
connectives,"['_', 'o', 'n', 'n', '_', '_', 't', '_', 'v', '_', 's']","['z', 'y', 'x', 'w', 'u', 'r', 'q', 'p', 'm', 'l']",6,0,False
discontented,"['_', '_', 's', '_', 'o', 'n', 't', '_', 'n', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'm']",6,0,False
embargoing,"['_', '_', '_', '_', 'r', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
misstates,"['_', '_', 's', 's', 't', '_', 't', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",5,0,False
cultivates,"['_', 'u', '_', 't', '_', 'v', '_', 't', '_', 's']","['z', 'y', 'x', 'w', 'r', 'q', 'p', 'o', 'n', 'm']",5,0,False
converse,"['_', 'o', 'n', 'v', '_', 'r', 's', '_']","['z', 'y', 'x', 'w', 'u', 't', 'q', 'p', 'm', 'l']",5,0,False
applicable,"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
let,"['_', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
lecherously,"['l', '_', '_', '_', '_', 'r', 'o', 'u', 's', 'l', 'y']","['z', 'x', 'w', 'v', 't', 'q', 'p', 'n', 'm', 'k']",7,0,False
sensitises,"['s', '_', '_', 's', '_', 't', '_', 's', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",5,0,False
management,"['_', '_', '_', '_', '_', '_', '_', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
interference,"['_', '_', 't', '_', 'r', '_', '_', 'r', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",3,0,False
spare,"['s', 'p', '_', 'r', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'o', 'n']",3,0,False
imprint,"['_', 'm', 'p', 'r', '_', 'n', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'o', 'l']",5,0,False
manicured,"['_', '_', '_', '_', '_', 'u', 'r', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'q', 'p', 'o']",2,0,False
sauciest,"['s', '_', 'u', '_', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'p', 'o', 'n']",4,0,False
minuend,"['_', '_', '_', 'u', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'r', 'q', 'p']",1,0,False
affirmatives,"['_', '_', '_', '_', 'r', 'm', '_', 't', '_', 'v', '_', 's']","['z', 'y', 'x', 'w', 'u', 'q', 'p', 'o', 'n', 'l']",5,0,False
gamest,"['_', '_', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",2,0,False
traditions,"['t', 'r', '_', '_', '_', 't', '_', 'o', 'n', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'm', 'l']",6,0,False
carriage,"['_', '_', 'r', 'r', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",2,0,False
teachings,"['t', '_', '_', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",2,0,False
hipper,"['_', '_', 'p', 'p', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'o']",3,0,False
shameless,"['s', '_', '_', '_', '_', '_', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",3,0,False
electroencephalograph,"['_', 'l', '_', '_', 't', 'r', 'o', '_', 'n', '_', '_', 'p', '_', '_', 'l', 'o', '_', 'r', '_', 'p', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'm', 'k']",10,0,False
hunchbacked,"['_', 'u', '_', '_', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'r', 'q', 'p']",1,0,False
wondered,"['w', 'o', 'n', '_', '_', 'r', '_', '_']","['z', 'y', 'x', 'v', 'u', 't', 's', 'q', 'p', 'm']",4,0,False
backslide,"['_', '_', '_', '_', 's', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
undoing,"['u', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'r', 'q', 'p']",1,0,False
promises,"['p', 'r', 'o', 'm', '_', 's', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'n', 'l']",6,0,False
dart,"['_', '_', 'r', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",2,0,False
expensive,"['_', 'x', 'p', '_', 'n', 's', '_', 'v', '_']","['z', 'y', 'w', 'u', 't', 'r', 'q', 'o', 'm', 'l']",5,0,False
embryos,"['_', 'm', '_', 'r', 'y', 'o', 's']","['z', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'n', 'l']",5,0,False
broaches,"['_', 'r', 'o', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'n']",3,0,False
drought,"['_', 'r', 'o', 'u', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 's', 'q', 'p', 'n', 'm']",4,0,False
hoop,"['_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
embroiled,"['_', '_', '_', 'r', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
bicyclist,"['_', '_', '_', 'y', '_', '_', '_', 's', 't']","['z', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o', 'n']",3,0,False
pockmarks,"['p', 'o', '_', '_', 'm', '_', 'r', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'n', 'l']",5,0,False
periwinkle,"['p', '_', 'r', '_', 'w', '_', 'n', '_', '_', '_']","['z', 'y', 'x', 'v', 'u', 't', 's', 'q', 'o', 'm']",4,0,False
janitorial,"['_', '_', 'n', '_', 't', 'o', 'r', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'm']",4,0,False
deplaning,"['_', '_', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
brunch,"['_', 'r', 'u', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'q', 'p', 'o']",2,0,False
paleness,"['p', '_', '_', '_', '_', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'o']",3,0,False
boater,"['_', 'o', '_', 't', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'n']",3,0,False
infest,"['_', '_', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",2,0,False
motorcars,"['m', 'o', 't', 'o', 'r', '_', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'n', 'l']",7,0,False
outsource,"['o', 'u', 't', 's', 'o', 'u', 'r', '_', '_']","['z', 'y', 'x', 'w', 'v', 'q', 'p', 'n', 'm', 'l']",7,0,False
ladled,"['_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
mollification,"['_', '_', '_', '_', '_', '_', '_', '_', '_', 't', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
sangs,"['s', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
overflow,"['o', 'v', '_', 'r', '_', '_', 'o', 'w']","['z', 'y', 'x', 'u', 't', 's', 'q', 'p', 'n', 'm']",5,0,False
carouse,"['_', '_', 'r', 'o', 'u', 's', '_']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'n', 'm']",4,0,False
apathy,"['_', 'p', '_', 't', '_', 'y']","['z', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'o', 'n']",3,0,False
lasers,"['_', '_', 's', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",3,0,False
forethought,"['_', 'o', 'r', '_', 't', '_', 'o', 'u', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 's', 'q', 'p', 'n', 'm']",6,0,False
tumbled,"['t', 'u', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 's', 'r', 'q', 'p', 'o']",2,0,False
crayons,"['_', 'r', '_', 'y', 'o', 'n', 's']","['z', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'm', 'l']",5,0,False
furrowing,"['_', 'u', 'r', 'r', 'o', 'w', '_', 'n', '_']","['z', 'y', 'x', 'v', 't', 's', 'q', 'p', 'm', 'l']",6,0,False
narcissus,"['n', '_', 'r', '_', '_', 's', 's', 'u', 's']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'o', 'm']",6,0,False
aware,"['_', 'w', '_', 'r', '_']","['z', 'y', 'x', 'v', 'u', 't', 's', 'q', 'p', 'o']",2,0,False
unfeelingly,"['u', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'y']","['z', 'x', 'w', 'v', 't', 's', 'r', 'q', 'p', 'o']",2,0,False
caroused,"['_', '_', 'r', 'o', 'u', 's', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'n', 'm']",4,0,False
rugby,"['r', 'u', '_', '_', 'y']","['z', 'x', 'w', 'v', 't', 's', 'q', 'p', 'o', 'n']",3,0,False
bombardiers,"['_', 'o', '_', '_', '_', 'r', '_', '_', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'n']",4,0,False
corrugated,"['_', 'o', 'r', 'r', 'u', '_', '_', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 's', 'q', 'p', 'n', 'm']",5,0,False
exclusivity,"['_', 'x', '_', 'l', 'u', 's', '_', 'v', '_', 't', 'y']","['z', 'w', 'r', 'q', 'p', 'o', 'n', 'm', 'k', 'j']",7,0,False
motormouth,"['m', 'o', 't', 'o', 'r', 'm', 'o', 'u', 't', '_']","['z', 'y', 'x', 'w', 'v', 's', 'q', 'p', 'n', 'l']",9,0,False
embezzle,"['_', '_', '_', '_', 'z', 'z', '_', '_']","['y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q', 'p']",2,0,False
smoulders,"['s', 'm', 'o', 'u', 'l', '_', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'n', 'k']",7,0,False
cosmogonies,"['_', '_', 's', '_', '_', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
canines,"['_', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
confederate,"['_', 'o', 'n', '_', '_', '_', '_', 'r', '_', 't', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'm']",4,0,False
embroidery,"['_', '_', '_', 'r', 'o', '_', '_', '_', 'r', 'y']","['z', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p', 'n']",4,0,False
felting,"['_', '_', '_', 't', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
parking,"['p', '_', 'r', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'o']",2,0,False
burgher,"['_', 'u', 'r', '_', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 't', 's', 'q', 'p', 'o']",3,0,False
abridgement,"['_', '_', 'r', '_', '_', '_', '_', '_', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",2,0,False
platooned,"['p', '_', '_', 't', 'o', 'o', 'n', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'm']",5,0,False
moodier,"['_', '_', '_', '_', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
amid,"['_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
craftiness,"['_', 'r', '_', '_', 't', '_', 'n', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'm']",5,0,False
conforms,"['_', 'o', 'n', '_', 'o', 'r', 'm', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'l']",6,0,False
toboggan,"['t', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
blank,"['_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
secretive,"['s', '_', '_', 'r', '_', 't', '_', 'v', '_']","['z', 'y', 'x', 'w', 'u', 'q', 'p', 'o', 'n', 'm']",4,0,False
imperial,"['_', '_', 'p', '_', 'r', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'o']",2,0,False
hominy,"['_', '_', '_', '_', '_', 'y']","['z', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q', 'p']",1,0,False
snapping,"['s', '_', '_', 'p', 'p', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'o']",3,0,False
cappuccinos,"['_', '_', 'p', 'p', 'u', '_', '_', '_', 'n', 'o', 's']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'm', 'l']",6,0,False
confiscated,"['_', 'o', 'n', '_', '_', 's', '_', '_', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'm']",4,0,False
semifinal,"['s', '_', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
renovators,"['r', '_', 'n', 'o', 'v', '_', 't', 'o', 'r', 's']","['z', 'y', 'x', 'w', 'u', 'q', 'p', 'm', 'l', 'k']",8,0,False
cerulean,"['_', '_', 'r', 'u', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'q', 'p', 'o']",2,0,False
withhold,"['w', '_', 't', '_', '_', 'o', '_', '_']","['z', 'y', 'x', 'v', 'u', 's', 'r', 'q', 'p', 'n']",3,0,False
aught,"['_', 'u', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 's', 'r', 'q', 'p', 'o']",2,0,False
moccasins,"['_', '_', '_', '_', '_', 's', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
atoned,"['_', 't', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
deadpans,"['_', '_', '_', '_', 'p', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'o']",2,0,False
entanglements,"['_', '_', 't', '_', '_', '_', '_', '_', '_', '_', '_', 't', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",3,0,False
bicentennials,"['_', '_', '_', '_', '_', 't', '_', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",2,0,False
gradations,"['_', 'r', '_', '_', '_', 't', '_', 'o', 'n', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'm', 'l']",5,0,False
staccato,"['s', 't', '_', '_', '_', '_', 't', 'o']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'n']",4,0,False
immunity,"['_', 'm', 'm', 'u', 'n', '_', 't', 'y']","['z', 'x', 'w', 'v', 's', 'r', 'q', 'p', 'o', 'l']",6,0,False
particulate,"['p', '_', 'r', 't', '_', '_', 'u', '_', '_', 't', '_']","['z', 'y', 'x', 'w', 'v', 's', 'q', 'o', 'n', 'm']",5,0,False
geometer,"['_', '_', 'o', '_', '_', 't', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'n']",3,0,False
oddest,"['o', '_', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'n']",3,0,False
limps,"['_', '_', '_', 'p', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'o']",2,0,False
lolled,"['_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
mintiest,"['_', '_', '_', 't', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",3,0,False
conduces,"['_', 'o', 'n', '_', 'u', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'm']",4,0,False
considers,"['_', 'o', 'n', 's', '_', '_', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'm']",5,0,False
poster,"['p', 'o', 's', 't', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'n', 'm', 'l']",5,0,False
adjustor,"['_', '_', '_', 'u', 's', 't', 'o', 'r']","['z', 'y', 'x', 'w', 'v', 'q', 'p', 'n', 'm', 'l']",5,0,False
juggles,"['_', 'u', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'o']",2,0,False
creamer,"['_', 'r', '_', '_', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",2,0,False
churlish,"['_', '_', 'u', 'r', '_', '_', 's', '_']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'o', 'n']",3,0,False
flummoxed,"['_', '_', 'u', '_', '_', 'o', 'x', '_', '_']","['z', 'y', 'w', 'v', 't', 's', 'r', 'q', 'p', 'n']",3,0,False
outfield,"['o', 'u', 't', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 's', 'r', 'q', 'p', 'n']",3,0,False
slothfulness,"['s', 'l', 'o', 't', '_', '_', 'u', 'l', 'n', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'p', 'm', 'k']",9,0,False
postcodes,"['p', 'o', 's', 't', '_', 'o', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'n', 'm']",6,0,False
nutmeats,"['n', 'u', 't', 'm', '_', '_', 't', 's']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'p', 'o', 'l']",6,0,False
edifying,"['_', '_', '_', '_', 'y', '_', '_', '_']","['z', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q', 'p']",1,0,False
redder,"['r', '_', '_', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",2,0,False
example,"['_', 'x', '_', '_', 'p', '_', '_']","['z', 'y', 'w', 'v', 'u', 't', 's', 'r', 'q', 'o']",2,0,False
revivified,"['r', '_', 'v', '_', 'v', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'u', 't', 's', 'q', 'p', 'o']",3,0,False
establishes,"['_', 's', 't', '_', '_', '_', '_', 's', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",4,0,False
stables,"['s', 't', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",3,0,False
